Price,Year,Kilometer,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Make,Location,Fuel Type
775000,2019,14095,3999.0,1765.0,1708.0,5.0,52.0,Ford,Delhi,Petrol
3075000,2017,17000,4933.0,1874.0,1455.0,5.0,75.0,Audi,Delhi,Diesel
415000,2014,70000,4315.0,1822.0,1695.0,5.0,50.0,Renault,Delhi,Diesel
765000,2017,68000,4296.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Delhi,Diesel
520000,2018,40000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Patna,Petrol
3900000,2015,39000,5252.0,1899.0,1457.0,5.0,83.0,Jaguar,Delhi,Diesel
850000,2016,72000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Ahmedabad,Diesel
969999,2016,39000,4296.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Hyderabad,Diesel
575000,2016,62000,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Ludhiana,Diesel
3900000,2021,41086,4903.0,1869.0,1837.0,7.0,80.0,Ford,Pune,Diesel
1395000,2013,65000,4633.0,1811.0,1429.0,5.0,57.0,BMW,Kolkata,Diesel
1625000,2021,7900,4225.0,1760.0,1612.0,5.0,50.0,Skoda,Pune,Petrol
1499000,2021,22000,3995.0,1790.0,1647.0,5.0,45.0,Kia,Mumbai,Diesel
2050000,2018,73000,4486.0,1839.0,1672.0,5.0,71.0,Volkswagen,Coimbatore,Diesel
1300000,2016,55000,4670.0,1814.0,1476.0,5.0,50.0,Skoda,Hyderabad,Petrol
3199000,2019,6900,4861.0,1864.0,1483.0,5.0,66.0,Skoda,Delhi,Diesel
450000,2017,65000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Kanpur,Petrol
675000,2015,48000,4386.0,1683.0,1603.0,7.0,42.0,Honda,Mumbai,Diesel
280000,2018,48000,3395.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Kanpur,Petrol
425000,2018,18000,3599.0,1495.0,1700.0,5.0,35.0,Maruti Suzuki,Delhi,Petrol
20000000,2011,27000,5569.0,1948.0,1550.0,5.0,82.5,Rolls-Royce,Delhi,Petrol
1250000,2012,78000,4596.0,1770.0,1447.0,5.0,66.0,Mercedes-Benz,Mohali,Diesel
1175000,2014,87938,4690.0,1880.0,1690.0,7.0,64.0,Hyundai,Bangalore,Diesel
495000,2008,95200,4581.0,1770.0,1447.0,5.0,66.0,Mercedes-Benz,Mumbai,Diesel
500000,2016,26000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Delhi,Petrol
390000,2015,70000,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Ahmedabad,Petrol
250000,2012,54556,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Lucknow,Petrol
685000,2019,74000,3995.0,1735.0,1515.0,5.0,37.0,Maruti Suzuki,Pune,Petrol
320000,2016,64000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Mohali,Petrol
620000,2016,85000,4300.0,1765.0,1590.0,5.0,48.0,Maruti Suzuki,Karnal,Diesel
600000,2018,54000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Mohali,Petrol
1750000,2019,57000,4395.0,1818.0,1640.0,5.0,60.0,Jeep,Hyderabad,Petrol
4950000,2018,38000,4600.0,2173.0,1690.0,7.0,65.0,Land Rover,Thane,Diesel
1015000,2015,68566,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Ahmedabad,Diesel
390000,2009,68195,4540.0,1760.0,1480.0,5.0,55.0,Toyota,Ahmedabad,Petrol
755000,2017,57000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Delhi,Petrol
1825000,2021,45000,4300.0,1790.0,1635.0,5.0,50.0,Hyundai,Delhi,Petrol
416000,2014,60116,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Bangalore,Petrol
325000,2010,82202,4160.0,1690.0,1530.0,5.0,43.0,Maruti Suzuki,Jalandhar,Diesel
218000,2008,51000,3520.0,1475.0,1690.0,5.0,35.0,Maruti Suzuki,Coimbatore,Petrol
650000,2017,86000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Lucknow,Diesel
790000,2018,41000,3999.0,1734.0,1601.0,5.0,40.0,Honda,Raipur,Diesel
540000,2015,76000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Agra,Diesel
375000,2011,120000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Hyderabad,Diesel
3990000,2021,12500,4447.0,1821.0,1598.0,5.0,51.0,BMW,Delhi,Petrol
10900000,2018,6300,4379.0,1801.0,1281.0,2.0,54.0,Porsche,Hyderabad,Petrol
245000,2009,114000,4160.0,1690.0,1530.0,5.0,43.0,Maruti Suzuki,Mumbai,Petrol
260000,2015,25862,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Kolkata,Petrol
3200000,2018,35000,4697.0,1882.0,1665.0,7.0,63.0,Skoda,Pune,Diesel
240000,2010,72000,3795.0,1680.0,1427.0,5.0,45.0,Ford,Hyderabad,Diesel
800000,2015,90000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Lucknow,Diesel
745000,2016,38000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Gurgaon,Petrol
7390000,2021,7000,5063.0,1860.0,1494.0,5.0,80.0,Mercedes-Benz,Mumbai,Diesel
675000,2019,74237,3995.0,1695.0,1501.0,5.0,35.0,Honda,Nashik,Petrol
2650000,2018,53000,4454.0,2044.0,1545.0,5.0,63.0,BMW,Delhi,Diesel
340000,2016,52303,3395.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Bhopal,Petrol
620000,2019,42356,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Varanasi,Petrol
297000,2013,84000,4490.0,1735.0,1560.0,5.0,50.0,Maruti Suzuki,Delhi,Diesel
500000,2016,114000,3775.0,1695.0,1510.0,5.0,45.0,Toyota,Ambala Cantt,Diesel
1149000,2019,26894,4440.0,1729.0,1475.0,5.0,45.0,Hyundai,Hyderabad,Petrol
2650000,2017,70000,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Pune,Diesel
1375000,2012,98352,4705.0,1840.0,1850.0,7.0,80.0,Toyota,Patna,Diesel
235000,2009,107000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Coimbatore,Petrol
3090000,2017,52000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Mumbai,Diesel
4375000,2017,31059,4915.0,1820.0,1450.0,5.0,65.0,Lexus,Bangalore,Petrol
749000,2017,114000,4300.0,1765.0,1590.0,5.0,48.0,Maruti Suzuki,Faridabad,Diesel
785000,2017,44000,3995.0,1835.0,1839.0,7.0,60.0,Mahindra,Mumbai,Diesel
750000,2017,72000,3995.0,1760.0,1555.0,5.0,45.0,Hyundai,Chennai,Diesel
4150000,2019,8000,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Delhi,Diesel
320000,2014,54000,3620.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Mohali,Petrol
1750000,2015,99000,4417.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Chennai,Diesel
944999,2019,88000,3995.0,1795.0,1817.0,7.0,60.0,Mahindra,Hyderabad,Diesel
27500000,2020,11000,5199.0,2220.0,1840.0,4.0,105.0,Land Rover,Hyderabad,Diesel
4100000,2021,19000,4903.0,1869.0,1837.0,7.0,80.0,Ford,Hyderabad,Diesel
1750000,2021,33000,4655.0,1835.0,1760.0,5.0,60.0,MG,Ahmedabad,Petrol
811000,2018,44153,4395.0,1735.0,1690.0,7.0,45.0,Maruti Suzuki,Patna,Diesel
6900000,2020,32368,4600.0,2069.0,1724.0,7.0,65.0,Land Rover,Chennai,Diesel
725000,2016,42000,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Ludhiana,Diesel
4600000,2020,56000,5067.0,2091.0,1457.0,5.0,66.0,Jaguar,Chennai,Diesel
19300000,2019,63000,4999.0,2220.0,1835.0,5.0,105.0,Land Rover,Bangalore,Diesel
650000,2017,49422,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Pune,Petrol
1925000,2021,19000,4720.0,1835.0,1760.0,6.0,60.0,MG,Mumbai,Petrol
590000,2015,75258,4440.0,1695.0,1495.0,5.0,40.0,Honda,Mumbai,Petrol
695000,2016,68921,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Hyderabad,Diesel
799000,2018,79800,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Karnal,Diesel
325000,2013,53000,3970.0,1682.0,1453.0,5.0,45.0,Volkswagen,Meerut,Petrol
1190000,2018,59000,4456.0,1820.0,1995.0,7.0,60.0,Mahindra,Patna,Diesel
5800000,2017,30000,5255.0,2105.0,1460.0,5.0,77.0,Jaguar,Pune,Diesel
140000,2009,65000,3495.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Yamunanagar,Petrol
750000,2021,58000,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Varanasi,Petrol
2600000,2014,94000,4804.0,2141.0,1796.0,5.0,70.0,Mercedes-Benz,Mumbai,Diesel
3470000,2018,62152,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Mumbai,Diesel
1075000,2019,28000,3995.0,1770.0,1605.0,5.0,45.0,Hyundai,Chennai,Petrol
650000,2019,15000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Chandigarh,Petrol
425000,2014,53610,3990.0,1680.0,1505.0,5.0,35.0,Honda,Gurgaon,Petrol
445000,2014,75000,4331.0,1822.0,1671.0,5.0,50.0,Nissan,Delhi,Diesel
1225000,2022,16000,4445.0,1775.0,1700.0,6.0,45.0,Maruti Suzuki,Delhi,Petrol
1350000,2015,60000,4456.0,1796.0,1416.0,5.0,50.0,Audi,Delhi,Diesel
1450000,2014,45000,4596.0,1770.0,1447.0,5.0,66.0,Mercedes-Benz,Ranchi,Diesel
2749000,2017,120000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Faridabad,Diesel
141000,2009,56400,3565.0,1525.0,1590.0,5.0,35.0,Hyundai,Jamshedpur,Petrol
1375000,2017,70000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Bangalore,Diesel
1825000,2016,82567,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Bangalore,Diesel
4900000,2015,32000,5265.0,1949.0,1471.0,4.0,90.0,Audi,Hyderabad,Diesel
525000,2015,68244,3955.0,1694.0,1544.0,5.0,40.0,Honda,Indore,Diesel
3300000,2014,25000,5089.0,1983.0,1737.0,6.0,100.0,Audi,Chennai,Diesel
405000,2018,34000,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Hyderabad,Petrol
2550000,2017,36000,4385.0,1831.0,1608.0,5.0,64.0,Audi,Delhi,Diesel
875000,2019,36000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Pune,Petrol
355000,2014,68005,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Ranchi,Petrol
925000,2018,74797,3998.0,1765.0,1647.0,5.0,52.0,Ford,Udupi,Diesel
6500000,2021,12000,4360.0,2120.0,1635.0,5.0,57.0,Land Rover,Hyderabad,Diesel
625000,2019,31000,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Kanpur,Petrol
425000,2020,7520,3429.0,1560.0,1541.0,5.0,28.0,Datsun,Bangalore,Petrol
550000,2015,58078,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Mysore,Petrol
434999,2014,79081,4384.0,1699.0,1466.0,5.0,55.0,Volkswagen,Delhi,Diesel
5900000,2018,28000,4819.0,2141.0,1796.0,5.0,93.0,Mercedes-Benz,Delhi,Diesel
3500000,2017,72000,4656.0,1890.0,1639.0,5.0,66.0,Mercedes-Benz,Faridabad,Diesel
1750000,2022,23000,4300.0,1790.0,1635.0,5.0,50.0,Hyundai,Delhi,Petrol
475000,2012,74000,4660.0,1870.0,1755.0,7.0,65.0,Chevrolet,Mohali,Diesel
425000,2015,11628,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Kolkata,Petrol
675000,2017,81323,3998.0,1765.0,1647.0,5.0,52.0,Ford,Hyderabad,Diesel
675000,2016,50000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Mohali,Diesel
1725000,2016,145000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Lucknow,Diesel
1760000,2017,48000,4456.0,1796.0,1416.0,5.0,50.0,Audi,Delhi,Petrol
730000,2017,80000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Kanpur,Diesel
301000,2011,28513,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Ahmedabad,Petrol
225000,2013,87000,3795.0,1680.0,1427.0,5.0,45.0,Ford,Mohali,Diesel
185000,2012,55700,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Jamshedpur,Petrol
285000,2017,45600,3395.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Jamshedpur,Petrol
350000,2013,78000,4384.0,1699.0,1466.0,5.0,55.0,Volkswagen,Dehradun,Diesel
20000000,2012,55000,5569.0,1948.0,1550.0,5.0,82.5,Rolls-Royce,Chennai,Petrol
12900000,2021,3000,5207.0,2157.0,1823.0,7.0,90.0,Mercedes-Benz,Delhi,Diesel
1650000,2017,52458,4861.0,1864.0,1483.0,5.0,66.0,Skoda,Mumbai,Petrol
395000,2017,46992,3746.0,1647.0,1535.0,5.0,35.0,Tata,Gurgaon,Petrol
500000,2016,54440,3955.0,1694.0,1544.0,5.0,40.0,Honda,Mumbai,Petrol
2770000,2019,32000,4850.0,1960.0,1845.0,7.0,70.0,Mahindra,Faridabad,Diesel
2450000,2015,103000,4804.0,2141.0,1796.0,5.0,70.0,Mercedes-Benz,Mumbai,Diesel
3125000,2020,28600,4701.0,1826.0,1427.0,5.0,63.0,Audi,Lucknow,Petrol
2950000,2020,72000,5115.0,1985.0,1755.0,7.0,60.0,Kia,Chandigarh,Diesel
620000,2016,64906,4296.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Varanasi,Diesel
2250000,2016,79000,4417.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Chennai,Diesel
565000,2017,64000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Ranchi,Petrol
550000,2018,56000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Hyderabad,Petrol
178000,2007,85000,3565.0,1525.0,1590.0,5.0,35.0,Hyundai,Coimbatore,Petrol
1550000,2022,12000,4456.0,1820.0,1995.0,7.0,60.0,Mahindra,Delhi,Diesel
711000,2018,67900,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Mumbai,Diesel
375000,2018,48144,3992.0,1677.0,1537.0,5.0,35.0,Tata,Kolkata,Petrol
4475000,2021,7100,4454.0,2044.0,1545.0,5.0,63.0,BMW,Chennai,Diesel
9100000,2022,9000,4696.0,1923.0,1624.0,5.0,65.0,Porsche,Gurgaon,Petrol
245000,2016,64000,3545.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Ranchi,Petrol
690000,2016,38000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Patna,Diesel
944999,2016,65321,4585.0,1765.0,1760.0,8.0,55.0,Toyota,Patna,Diesel
1350000,2014,80000,4292.0,1780.0,1433.0,4.0,50.0,Mercedes-Benz,Bangalore,Petrol
850000,2018,37093,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Jalandhar,Diesel
1200000,2021,37230,4390.0,1699.0,1467.0,5.0,55.0,Volkswagen,Hyderabad,Petrol
329000,2014,76116,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Mumbai,Petrol
300000,2010,83359,4545.0,1750.0,1450.0,5.0,50.0,Honda,Mumbai,Petrol
4900000,2018,38000,4899.0,2094.0,1464.0,5.0,65.0,BMW,Ahmedabad,Diesel
2350000,2018,14120,4861.0,1864.0,1483.0,5.0,66.0,Skoda,Pune,Petrol
250000,2014,25000,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Meerut,Petrol
1950000,2020,28584,4720.0,1835.0,1760.0,6.0,60.0,MG,Hyderabad,Petrol
3800000,2017,50000,4360.0,2120.0,1635.0,5.0,57.0,Land Rover,Mumbai,Diesel
409999,2014,55000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Delhi,Petrol
575000,2019,71569,3886.0,1695.0,1525.0,5.0,40.0,Ford,Lucknow,Diesel
270000,2012,41200,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Mumbai,Petrol
434999,2013,117000,4430.0,1817.0,1975.0,8.0,60.0,Mahindra,Kanpur,Diesel
465000,2014,65000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Ahmedabad,Petrol
6800000,2022,33000,4657.0,1881.0,1678.0,5.0,67.0,BMW,Chennai,Diesel
350000,2011,21000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Hyderabad,Petrol
900000,2020,23000,3995.0,1770.0,1605.0,5.0,45.0,Hyundai,Haldwani,Petrol
595000,2016,26357,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Bangalore,Petrol
1260000,2018,33500,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Mumbai,Petrol
530000,2020,5923,3995.0,1706.0,1570.0,5.0,44.0,Tata,Ranchi,Diesel
599000,2015,72000,4265.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Agra,Diesel
1595000,2018,54154,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Lucknow,Diesel
1798999,2017,14000,4370.0,1783.0,1458.0,5.0,60.0,Volvo,Delhi,Diesel
636000,2021,35500,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Ranchi,Petrol
950000,2018,63000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Delhi,Diesel
800000,2017,52836,4300.0,1765.0,1590.0,5.0,48.0,Maruti Suzuki,Ahmedabad,Diesel
434000,2017,50000,3715.0,1635.0,1565.0,5.0,35.0,Maruti Suzuki,Dehradun,Petrol
625000,2016,72114,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Jalandhar,Diesel
3100000,2019,24000,4424.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Delhi,Petrol
1490000,2012,42000,4915.0,1874.0,1455.0,5.0,65.0,Audi,Raipur,Diesel
6000000,2018,27600,4899.0,2094.0,1464.0,5.0,65.0,BMW,Hyderabad,Diesel
295000,2015,31000,3545.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Patna,Petrol
450000,2018,32000,3675.0,1475.0,1800.0,7.0,40.0,Maruti Suzuki,Udupi,Petrol
1989999,2018,55000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Pune,Diesel
3900000,2017,31059,4915.0,1820.0,1450.0,5.0,65.0,Lexus,Bangalore,Petrol
635000,2016,72200,4440.0,1695.0,1495.0,5.0,40.0,Honda,Kanpur,Diesel
575000,2013,72000,4655.0,1965.0,1922.0,7.0,55.0,Tata,Ahmedabad,Diesel
590000,2016,77000,4300.0,1765.0,1590.0,5.0,48.0,Maruti Suzuki,Delhi,Diesel
1199000,2020,26497,4440.0,1695.0,1495.0,5.0,40.0,Honda,Kolkata,Petrol
380000,2013,57000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Kanpur,Petrol
365000,2015,20100,3545.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Pune,Petrol
1000000,2010,67000,4701.0,1826.0,1427.0,5.0,63.0,Audi,Dehradun,Petrol
1800000,2021,14500,3985.0,1820.0,1844.0,4.0,57.0,Mahindra,Hyderabad,Diesel
1275000,2021,30000,4315.0,1800.0,1645.0,5.0,50.0,Kia,Mohali,Diesel
7000000,2020,19000,4693.0,1810.0,1402.0,4.0,66.0,Mercedes-Benz,Chennai,Petrol
955000,2016,110000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Ahmedabad,Diesel
630000,2015,115339,3995.0,1835.0,1839.0,7.0,60.0,Mahindra,Ahmedabad,Diesel
4475000,2020,18000,4663.0,1893.0,1659.0,5.0,70.0,Audi,Delhi,Diesel
1950000,2022,4500,3985.0,1820.0,1844.0,4.0,57.0,Mahindra,Ludhiana,Diesel
890000,2017,49000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Pune,Petrol
6750000,2022,7000,4658.0,1890.0,1644.0,5.0,66.0,Mercedes-Benz,Lucknow,Diesel
2275000,2015,78362,4624.0,2031.0,1429.0,5.0,60.0,BMW,Bangalore,Diesel
1864999,2020,30000,3985.0,1820.0,1855.0,4.0,57.0,Mahindra,Bangalore,Diesel
540000,2015,59000,3995.0,1760.0,1555.0,5.0,45.0,Hyundai,Agra,Diesel
3125000,2018,49000,4454.0,2044.0,1545.0,5.0,63.0,BMW,Bangalore,Diesel
3200000,2014,60513,4804.0,2141.0,1796.0,5.0,70.0,Mercedes-Benz,Mumbai,Diesel
2750000,2019,56500,4424.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Delhi,Diesel
400000,2013,71000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Agra,Diesel
3750000,2016,88000,5052.0,1968.0,1740.0,7.0,75.0,Audi,Delhi,Diesel
800000,2018,68000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Kanpur,Diesel
780000,2017,94827,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Jaipur,Diesel
220000,2010,62000,3600.0,1475.0,1595.0,5.0,35.0,Maruti Suzuki,Bhopal,Petrol
2385000,2017,22120,4439.0,1821.0,1612.0,5.0,51.0,BMW,Delhi,Diesel
3400000,2019,11000,4454.0,2044.0,1545.0,5.0,63.0,BMW,Delhi,Diesel
2850000,2017,58000,4933.0,1874.0,1455.0,5.0,75.0,Audi,Delhi,Petrol
990000,2019,54572,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Jaipur,Diesel
325000,2010,56000,4420.0,1695.0,1480.0,5.0,42.0,Honda,Delhi,Petrol
325000,2011,89000,4420.0,1695.0,1480.0,5.0,42.0,Honda,Mumbai,Petrol
549000,2014,42000,4386.0,1699.0,1466.0,5.0,55.0,Skoda,Chandigarh,Diesel
340000,2017,6000,3805.0,1665.0,1525.0,5.0,41.0,Renault,Kolkata,Diesel
425000,2013,79500,3990.0,1680.0,1505.0,5.0,35.0,Honda,Pune,Diesel
1689999,2015,82000,4633.0,1811.0,1429.0,5.0,57.0,BMW,Delhi,Diesel
2750000,2021,34228,4735.0,1830.0,1795.0,8.0,55.0,Toyota,Udupi,Diesel
515000,2014,141334,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Pune,Diesel
550000,2018,50000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Meerut,Petrol
550000,2014,65000,4331.0,1822.0,1671.0,5.0,50.0,Nissan,Ahmedabad,Diesel
555000,2018,20000,3746.0,1647.0,1535.0,5.0,35.0,Tata,Mumbai,Petrol
391000,2017,24000,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Patna,Petrol
560000,2017,36000,3700.0,1690.0,1595.0,5.0,32.0,Maruti Suzuki,Delhi,Petrol
1420000,2013,117000,4385.0,1831.0,1608.0,5.0,64.0,Audi,Chennai,Diesel
950000,2021,24000,3971.0,1682.0,1469.0,5.0,45.0,Volkswagen,Mangalore,Petrol
490000,2017,82000,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Ahmedabad,Petrol
1044999,2016,78000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Bangalore,Diesel
5200000,2017,45000,5052.0,1968.0,1740.0,7.0,75.0,Audi,Pune,Diesel
1125000,2019,50000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Delhi,Petrol
1950000,2014,24000,3982.0,1727.0,1425.0,5.0,44.0,MINI,Ludhiana,Diesel
260000,2009,77000,4160.0,1690.0,1530.0,5.0,43.0,Maruti Suzuki,Pune,Petrol
165000,2009,55000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Lucknow,Petrol
490000,2018,66000,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Ahmedabad,Petrol
185000,2012,37000,3620.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Kolkata,Petrol
375000,2012,80350,4440.0,1695.0,1485.0,5.0,42.0,Honda,Mumbai,Petrol
975000,2013,102000,4596.0,1770.0,1447.0,5.0,66.0,Mercedes-Benz,Jalandhar,Diesel
450000,2016,48200,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Dehradun,Petrol
459999,2015,55000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Dehradun,Diesel
700000,2020,25000,3995.0,1775.0,1505.0,5.0,37.0,Hyundai,Patna,Petrol
1025000,2020,20124,3971.0,1682.0,1469.0,5.0,45.0,Volkswagen,Bangalore,Petrol
380000,2015,55660,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Raipur,Petrol
819999,2015,94580,4659.0,1814.0,1476.0,5.0,50.0,Skoda,Kanpur,Petrol
1691000,2015,45000,4417.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Mumbai,Petrol
5200000,2019,10000,4658.0,1890.0,1644.0,5.0,66.0,Mercedes-Benz,Delhi,Diesel
725000,2016,57000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Lucknow,Diesel
700000,2022,1000,3995.0,1695.0,1501.0,5.0,35.0,Honda,Delhi,Petrol
235000,2011,135000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Ambala Cantt,Diesel
1975000,2014,123000,4705.0,1840.0,1850.0,7.0,80.0,Toyota,Bangalore,Diesel
810000,2012,47531,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Bangalore,Diesel
1350000,2019,79000,4315.0,1800.0,1645.0,5.0,50.0,Kia,Ludhiana,Diesel
450000,2011,95000,4430.0,1817.0,1975.0,8.0,60.0,Mahindra,Chandigarh,Diesel
250000,2011,53000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Kanpur,Petrol
819999,2020,30000,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Ahmedabad,Diesel
2690000,2017,65000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Gurgaon,Diesel
1240000,2018,440000,4270.0,1780.0,1665.0,5.0,55.0,Hyundai,Delhi,Diesel
790000,2016,63088,4440.0,1695.0,1495.0,5.0,40.0,Honda,Jaipur,Petrol
150000,2008,62000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Mumbai,Petrol
400000,2011,80000,4597.0,1788.0,1477.0,5.0,60.0,Chevrolet,Mumbai,Diesel
8300000,2020,29000,4922.0,2004.0,1745.0,5.0,80.0,BMW,Delhi,Diesel
6000000,2020,2600,4963.0,1879.0,1443.0,5.0,55.0,Volvo,Mumbai,Diesel
390000,2014,81000,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Lucknow,Diesel
385000,2011,73000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Delhi,Petrol
3650000,2019,34000,4892.0,1860.0,1837.0,7.0,80.0,Ford,Delhi,Diesel
547000,2013,36623,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Zirakpur,Petrol
1295000,2018,30000,4270.0,1780.0,1665.0,5.0,55.0,Hyundai,Delhi,Petrol
570000,2022,5000,3655.0,1620.0,1675.0,5.0,32.0,Maruti Suzuki,Kanpur,Petrol
250000,2011,64000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Lucknow,Petrol
1670000,2019,39000,4620.0,1775.0,1475.0,5.0,55.0,Toyota,Ahmedabad,Petrol
890000,2017,70000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Dak. Kannada,Diesel
